model,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,test_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,roc_fpr,roc_tpr,roc_thresholds,train_time_sec,memory_mb,gpu_name,gpu_total_memory_mb,gpu_used_memory_mb
mobilenet_v2,0.1215453835962336,0.9541436464088398,0.9919678714859438,0.9441896024464832,0.9674892283587936,0.994531557764863,0.1167393292682295,0.9600441907567668,0.9952229299363056,0.9496074955684984,0.971880264351432,0.9958887078810842,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0006747638326585695, 0.0006747638326585695, 0.001349527665317139, 0.001349527665317139, 0.0020242914979757085, 0.0020242914979757085, 0.002699055330634278, 0.002699055330634278, 0.004048582995951417, 0.004048582995951417, 0.004723346828609987, 0.004723346828609987, 0.005398110661268556, 0.005398110661268556, 0.006072874493927126, 0.006072874493927126, 0.006747638326585695, 0.006747638326585695, 0.007422402159244264, 0.007422402159244264, 0.008097165991902834, 0.008097165991902834, 0.008771929824561403, 0.008771929824561403, 0.009446693657219974, 0.009446693657219974, 0.010121457489878543, 0.010121457489878543, 0.010796221322537112, 0.010796221322537112, 0.011470985155195682, 0.011470985155195682, 0.012145748987854251, 0.012145748987854251, 0.01282051282051282, 0.01282051282051282, 0.01349527665317139, 0.01349527665317139, 0.01417004048582996, 0.01417004048582996, 0.014844804318488529, 0.014844804318488529, 0.0155195681511471, 0.0155195681511471, 0.016194331983805668, 0.016194331983805668, 0.016869095816464237, 0.016869095816464237, 0.017543859649122806, 0.017543859649122806, 0.018893387314439947, 0.018893387314439947, 0.020242914979757085, 0.020242914979757085, 0.020917678812415654, 0.020917678812415654, 0.021592442645074223, 0.021592442645074223, 0.022267206477732792, 0.022267206477732792, 0.022941970310391364, 0.022941970310391364, 0.023616734143049933, 0.023616734143049933, 0.024291497975708502, 0.024291497975708502, 0.02564102564102564, 0.02564102564102564, 0.02631578947368421, 0.02631578947368421, 0.029014844804318488, 0.029014844804318488, 0.029689608636977057, 0.029689608636977057, 0.030364372469635626, 0.030364372469635626, 0.0310391363022942, 0.0310391363022942, 0.03171390013495277, 0.03171390013495277, 0.032388663967611336, 0.032388663967611336, 0.033063427800269905, 0.033063427800269905, 0.03508771929824561, 0.03508771929824561, 0.03576248313090418, 0.03576248313090418, 0.03643724696356275, 0.03643724696356275, 0.037786774628879895, 0.037786774628879895, 0.038461538461538464, 0.038461538461538464, 0.04048582995951417, 0.04048582995951417, 0.04183535762483131, 0.04183535762483131, 0.04251012145748988, 0.04251012145748988, 0.043859649122807015, 0.043859649122807015, 0.044534412955465584, 0.044534412955465584, 0.0465587044534413, 0.0465587044534413, 0.04723346828609987, 0.04723346828609987, 0.049257759784075573, 0.049257759784075573, 0.05128205128205128, 0.05128205128205128, 0.05195681511470985, 0.05195681511470985, 0.0553306342780027, 0.0553306342780027, 0.05668016194331984, 0.05668016194331984, 0.05735492577597841, 0.05735492577597841, 0.058029689608636977, 0.058029689608636977, 0.059379217273954114, 0.059379217273954114, 0.06005398110661268, 0.06005398110661268, 0.06072874493927125, 0.06072874493927125, 0.06140350877192982, 0.06140350877192982, 0.0620782726045884, 0.0620782726045884, 0.0641025641025641, 0.0641025641025641, 0.06477732793522267, 0.06477732793522267, 0.06545209176788123, 0.06545209176788123, 0.06815114709851552, 0.06815114709851552, 0.07017543859649122, 0.07017543859649122, 0.07152496626180836, 0.07152496626180836, 0.07219973009446694, 0.07219973009446694, 0.07557354925775979, 0.07557354925775979, 0.07827260458839407, 0.07827260458839407, 0.0796221322537112, 0.0796221322537112, 0.0816464237516869, 0.0816464237516869, 0.08299595141700405, 0.08299595141700405, 0.08502024291497975, 0.08502024291497975, 0.08569500674763833, 0.08569500674763833, 0.09109311740890688, 0.09109311740890688, 0.09176788124156546, 0.09176788124156546, 0.09244264507422402, 0.09244264507422402, 0.0931174089068826, 0.0931174089068826, 0.09716599190283401, 0.09716599190283401, 0.10256410256410256, 0.10256410256410256, 0.10998650472334683, 0.10998650472334683, 0.1106612685560054, 0.1106612685560054, 0.11403508771929824, 0.11403508771929824, 0.11740890688259109, 0.11740890688259109, 0.12010796221322537, 0.12010796221322537, 0.12213225371120108, 0.12213225371120108, 0.1261808367071525, 0.1261808367071525, 0.12685560053981107, 0.12685560053981107, 0.1282051282051282, 0.1282051282051282, 0.13427800269905532, 0.13427800269905532, 0.1349527665317139, 0.1349527665317139, 0.1396761133603239, 0.1396761133603239, 0.14102564102564102, 0.14102564102564102, 0.145748987854251, 0.145748987854251, 0.14777327935222673, 0.14777327935222673, 0.14979757085020243, 0.14979757085020243, 0.150472334682861, 0.150472334682861, 0.1659919028340081, 0.1659919028340081, 0.1700404858299595, 0.1700404858299595, 0.1774628879892038, 0.1774628879892038, 0.18556005398110662, 0.18556005398110662, 0.199055330634278, 0.199055330634278, 0.20107962213225372, 0.20107962213225372, 0.21929824561403508, 0.21929824561403508, 0.2213225371120108, 0.2213225371120108, 0.22604588394062078, 0.22604588394062078, 0.2300944669365722, 0.2300944669365722, 0.2408906882591093, 0.2408906882591093, 0.242914979757085, 0.242914979757085, 0.24493927125506074, 0.24493927125506074, 0.26720647773279355, 0.26720647773279355, 0.2766531713900135, 0.2766531713900135, 0.2941970310391363, 0.2941970310391363, 0.29554655870445345, 0.29554655870445345, 0.29959514170040485, 0.29959514170040485, 0.4089068825910931, 0.4089068825910931, 0.41295546558704455, 0.41295546558704455, 0.5674763832658569, 0.5674763832658569, 0.902834008097166, 0.902834008097166, 1.0]","[0.0, 0.0002532286654849329, 0.003038743985819195, 0.0035452013167890607, 0.0037984299822739933, 0.004304887313243859, 0.005317801975183591, 0.005824259306153457, 0.00962268928842745, 0.010129146619397315, 0.012661433274246644, 0.01316789060521651, 0.016206634591035704, 0.016713091922005572, 0.017979235249430237, 0.0184856925804001, 0.02025829323879463, 0.020764750569764498, 0.021271207900734362, 0.02177766523170423, 0.033426183844011144, 0.03393264117498101, 0.03418586984046594, 0.034692327171435805, 0.04203595847049886, 0.042542415801468725, 0.04355533046340846, 0.04431501645986326, 0.05089896176247151, 0.051911876424411245, 0.053178019751835906, 0.05368447708280577, 0.054697391744745506, 0.05520384907571537, 0.0562167637376551, 0.05672322106862497, 0.059761965054444165, 0.06026842238541403, 0.08407191694099772, 0.08457837427196759, 0.08483160293745252, 0.08533806026842239, 0.09090909090909091, 0.09141554824006078, 0.09420106356039504, 0.0947075208913649, 0.09597366421878957, 0.09648012154975943, 0.10129146619397315, 0.10179792352494302, 0.11268675614079514, 0.113193213471765, 0.11572550012661434, 0.1162319574575842, 0.1301595340592555, 0.13066599139022536, 0.14737908331223096, 0.14813876930868575, 0.1483919979741707, 0.14889845530514054, 0.1638389465687516, 0.16434540389972144, 0.16738414788554065, 0.1678906052165105, 0.18029880982527222, 0.1808052671562421, 0.19726513041276272, 0.1977715877437326, 0.2071410483666751, 0.20764750569764498, 0.21372499366928335, 0.21423145100025323, 0.2504431501645986, 0.25120283616105343, 0.2909597366421879, 0.29146619397315776, 0.29830336794125095, 0.29880982527222083, 0.4940491263611041, 0.4945555836920739, 0.8576854899974677, 0.8576854899974677, 0.9090909090909091, 0.9090909090909091, 0.9106102810838187, 0.9106102810838187, 0.913142567738668, 0.913142567738668, 0.9156748543935174, 0.9156748543935174, 0.9237781716890352, 0.9237781716890352, 0.9349202329703723, 0.9349202329703723, 0.9377057482907065, 0.9377057482907065, 0.9382122056216764, 0.9382122056216764, 0.9404912636110407, 0.9404912636110407, 0.9409977209420106, 0.9409977209420106, 0.94353000759686, 0.94353000759686, 0.9442896935933147, 0.9442896935933147, 0.9445429222587997, 0.9445429222587997, 0.947328437579134, 0.947328437579134, 0.9478348949101039, 0.9478348949101039, 0.9491010382375284, 0.9491010382375284, 0.9498607242339833, 0.9498607242339833, 0.9551785262091669, 0.9551785262091669, 0.9564446695365916, 0.9564446695365916, 0.9577108128640162, 0.9577108128640162, 0.9579640415295011, 0.9579640415295011, 0.958217270194986, 0.958217270194986, 0.9597366421878957, 0.9597366421878957, 0.9604963281843505, 0.9604963281843505, 0.9617624715117752, 0.9617624715117752, 0.96201570017726, 0.96201570017726, 0.962268928842745, 0.962268928842745, 0.9625221575082299, 0.9625221575082299, 0.9658141301595341, 0.9658141301595341, 0.966320587490504, 0.966320587490504, 0.9668270448214737, 0.9668270448214737, 0.9673335021524436, 0.9673335021524436, 0.9675867308179286, 0.9675867308179286, 0.9680931881488984, 0.9680931881488984, 0.9683464168143834, 0.9683464168143834, 0.969865788807293, 0.969865788807293, 0.9706254748037478, 0.9706254748037478, 0.9708787034692327, 0.9708787034692327, 0.9713851608002025, 0.9713851608002025, 0.9721448467966574, 0.9721448467966574, 0.9723980754621423, 0.9723980754621423, 0.9729045327931122, 0.9729045327931122, 0.9731577614585971, 0.9731577614585971, 0.973664218789567, 0.973664218789567, 0.9739174474550519, 0.9739174474550519, 0.9741706761205369, 0.9741706761205369, 0.9744239047860218, 0.9744239047860218, 0.9746771334515067, 0.9746771334515067, 0.9751835907824766, 0.9751835907824766, 0.9764497341099012, 0.9764497341099012, 0.9767029627753862, 0.9767029627753862, 0.9769561914408711, 0.9769561914408711, 0.977209420106356, 0.977209420106356, 0.977462648771841, 0.977462648771841, 0.9777158774373259, 0.9777158774373259, 0.9779691061028108, 0.9779691061028108, 0.9782223347682958, 0.9782223347682958, 0.9784755634337807, 0.9784755634337807, 0.9792352494302355, 0.9792352494302355, 0.9794884780957205, 0.9794884780957205, 0.9797417067612054, 0.9797417067612054, 0.9799949354266903, 0.9799949354266903, 0.9802481640921752, 0.9802481640921752, 0.98100785008863, 0.98100785008863, 0.981261078754115, 0.981261078754115, 0.9815143074195999, 0.9815143074195999, 0.9817675360850848, 0.9817675360850848, 0.9820207647505698, 0.9820207647505698, 0.9822739934160547, 0.9822739934160547, 0.9825272220815396, 0.9825272220815396, 0.9830336794125095, 0.9830336794125095, 0.9835401367434794, 0.9835401367434794, 0.9840465940744493, 0.9840465940744493, 0.9842998227399342, 0.9842998227399342, 0.984553051405419, 0.984553051405419, 0.984806280070904, 0.984806280070904, 0.9850595087363889, 0.9850595087363889, 0.9853127374018739, 0.9853127374018739, 0.9855659660673588, 0.9855659660673588, 0.9858191947328437, 0.9858191947328437, 0.9860724233983287, 0.9860724233983287, 0.9865788807292986, 0.9865788807292986, 0.9868321093947835, 0.9868321093947835, 0.9870853380602684, 0.9870853380602684, 0.9883514813876931, 0.9883514813876931, 0.9886047100531781, 0.9886047100531781, 0.9891111673841478, 0.9891111673841478, 0.9893643960496328, 0.9893643960496328, 0.9898708533806027, 0.9898708533806027, 0.9901240820460876, 0.9901240820460876, 0.9903773107115725, 0.9903773107115725, 0.9906305393770575, 0.9906305393770575, 0.9908837680425424, 0.9908837680425424, 0.9911369967080274, 0.9911369967080274, 0.9916434540389972, 0.9916434540389972, 0.9918966827044822, 0.9918966827044822, 0.9921499113699671, 0.9921499113699671, 0.992656368700937, 0.992656368700937, 0.9931628260319069, 0.9931628260319069, 0.9936692833628766, 0.9936692833628766, 0.9939225120283616, 0.9939225120283616, 0.9941757406938465, 0.9941757406938465, 0.9944289693593314, 0.9944289693593314, 0.9946821980248164, 0.9946821980248164, 0.9949354266903013, 0.9949354266903013, 0.9951886553557863, 0.9951886553557863, 0.9954418840212712, 0.9954418840212712, 0.9956951126867561, 0.9956951126867561, 0.9959483413522411, 0.9959483413522411, 0.996201570017726, 0.996201570017726, 0.996454798683211, 0.996454798683211, 0.9967080273486959, 0.9967080273486959, 0.9969612560141808, 0.9969612560141808, 0.9972144846796658, 0.9972144846796658, 0.9974677133451507, 0.9974677133451507, 0.9977209420106357, 0.9977209420106357, 0.9979741706761205, 0.9979741706761205, 0.9982273993416054, 0.9982273993416054, 0.9984806280070904, 0.9984806280070904, 0.9987338566725753, 0.9987338566725753, 0.9989870853380602, 0.9989870853380602, 0.9992403140035452, 0.9992403140035452, 0.9994935426690301, 0.9994935426690301, 0.9997467713345151, 0.9997467713345151, 1.0, 1.0]","[Infinity, 0.9999982118606567, 0.9999909400939941, 0.9999902248382568, 0.9999891519546509, 0.9999886751174927, 0.9999867677688599, 0.9999860525131226, 0.9999774694442749, 0.9999771118164062, 0.9999678134918213, 0.9999668598175049, 0.9999597072601318, 0.9999580383300781, 0.9999548196792603, 0.9999545812606812, 0.9999480247497559, 0.9999474287033081, 0.9999436140060425, 0.9999426603317261, 0.9999126195907593, 0.9999125003814697, 0.9999110698699951, 0.9999097585678101, 0.9998801946640015, 0.9998800754547119, 0.9998774528503418, 0.9998761415481567, 0.9998525381088257, 0.9998490810394287, 0.9998465776443481, 0.9998461008071899, 0.9998432397842407, 0.9998420476913452, 0.9998406171798706, 0.9998403787612915, 0.999828577041626, 0.9998244643211365, 0.9997193217277527, 0.999717652797699, 0.9997174143791199, 0.999715268611908, 0.9996930360794067, 0.9996927976608276, 0.9996745586395264, 0.9996728897094727, 0.9996635913848877, 0.9996621608734131, 0.9996364116668701, 0.9996283054351807, 0.9995579123497009, 0.9995550513267517, 0.9995388984680176, 0.9995379447937012, 0.999453604221344, 0.9994531273841858, 0.9993427395820618, 0.9993425011634827, 0.9993355870246887, 0.9993340373039246, 0.9992164373397827, 0.9992152452468872, 0.9991939663887024, 0.9991905093193054, 0.9990584254264832, 0.999058187007904, 0.9988818764686584, 0.99887615442276, 0.9987485408782959, 0.9987483024597168, 0.998673677444458, 0.9986730813980103, 0.9980469942092896, 0.9980394244194031, 0.9972527623176575, 0.9972490668296814, 0.9970843195915222, 0.9970805048942566, 0.9870611429214478, 0.9870492815971375, 0.7943282127380371, 0.7935147881507874, 0.6801815032958984, 0.6793286204338074, 0.6755114793777466, 0.6753479242324829, 0.669083297252655, 0.6684879064559937, 0.6583114862442017, 0.6572591066360474, 0.6280321478843689, 0.62777179479599, 0.5887125730514526, 0.5887042284011841, 0.5815813541412354, 0.5799933075904846, 0.5770588517189026, 0.5762966871261597, 0.5673901438713074, 0.5648198127746582, 0.560053825378418, 0.557625412940979, 0.5457086563110352, 0.5455417633056641, 0.5400605201721191, 0.5398819446563721, 0.5393475294113159, 0.5381557941436768, 0.5261867642402649, 0.5255833864212036, 0.5193958878517151, 0.5193955898284912, 0.5051771402359009, 0.5042999386787415, 0.4966007173061371, 0.492007851600647, 0.46828779578208923, 0.46658259630203247, 0.4565849006175995, 0.45638716220855713, 0.4469964802265167, 0.4469200372695923, 0.4463168978691101, 0.44385766983032227, 0.4367087781429291, 0.43667367100715637, 0.4314868748188019, 0.42908620834350586, 0.4285721480846405, 0.4281955063343048, 0.4218817949295044, 0.42027413845062256, 0.41906869411468506, 0.4176580309867859, 0.41534343361854553, 0.41330647468566895, 0.4121863543987274, 0.4113273322582245, 0.3973486125469208, 0.394255667924881, 0.3920742869377136, 0.38969922065734863, 0.3870006799697876, 0.38193005323410034, 0.377602219581604, 0.37678083777427673, 0.37365809082984924, 0.37322431802749634, 0.3718578815460205, 0.37124359607696533, 0.36855143308639526, 0.36437109112739563, 0.3475602865219116, 0.346498966217041, 0.3411739766597748, 0.3405354917049408, 0.340177983045578, 0.3368028998374939, 0.3358483910560608, 0.3358120322227478, 0.3297897279262543, 0.3292122185230255, 0.3268670439720154, 0.32610803842544556, 0.3228972852230072, 0.3168370723724365, 0.316317617893219, 0.3129259943962097, 0.3092537522315979, 0.3082868158817291, 0.3073480427265167, 0.30462372303009033, 0.30055227875709534, 0.30047717690467834, 0.3001466691493988, 0.29839077591896057, 0.29722562432289124, 0.2945457994937897, 0.2895495891571045, 0.2890676259994507, 0.2830899655818939, 0.28047123551368713, 0.27337998151779175, 0.2721814215183258, 0.2710975706577301, 0.2676970660686493, 0.26725655794143677, 0.2658224105834961, 0.2655284106731415, 0.2625734806060791, 0.2603032886981964, 0.25817859172821045, 0.2566392421722412, 0.2538689374923706, 0.252998411655426, 0.24748986959457397, 0.2441364973783493, 0.23921014368534088, 0.23763272166252136, 0.23664534091949463, 0.23655106127262115, 0.23305417597293854, 0.23293857276439667, 0.23173029720783234, 0.2315044403076172, 0.2286318838596344, 0.22826896607875824, 0.22786317765712738, 0.2254546582698822, 0.21996814012527466, 0.21789662539958954, 0.21766623854637146, 0.2156652808189392, 0.21046847105026245, 0.20887011289596558, 0.20833738148212433, 0.2026122659444809, 0.20259910821914673, 0.20200522243976593, 0.19761185348033905, 0.19653891026973724, 0.19626252353191376, 0.1959225833415985, 0.19439660012722015, 0.1939030885696411, 0.1935497373342514, 0.19274082779884338, 0.18948359787464142, 0.18916073441505432, 0.1848173588514328, 0.18473398685455322, 0.18194837868213654, 0.17865411937236786, 0.17717072367668152, 0.17525649070739746, 0.17385394871234894, 0.1729189157485962, 0.168636292219162, 0.16792580485343933, 0.1668437123298645, 0.16640284657478333, 0.1599201261997223, 0.1594231128692627, 0.1591956466436386, 0.1571400910615921, 0.1569681316614151, 0.15641477704048157, 0.15609683096408844, 0.155118927359581, 0.1528577357530594, 0.1495446115732193, 0.14405497908592224, 0.1429140716791153, 0.1362057328224182, 0.1359630823135376, 0.13563556969165802, 0.13464607298374176, 0.13149935007095337, 0.13072067499160767, 0.12838643789291382, 0.12835906445980072, 0.12684224545955658, 0.12676972150802612, 0.12286998331546783, 0.12240667641162872, 0.1186429113149643, 0.11753876507282257, 0.1172962561249733, 0.11713550984859467, 0.11656226962804794, 0.11440511792898178, 0.11027241498231888, 0.10972567647695541, 0.10962226241827011, 0.10955213010311127, 0.10721072554588318, 0.10629279911518097, 0.1051868125796318, 0.10487106442451477, 0.10224369913339615, 0.1015469953417778, 0.10032320022583008, 0.10007508844137192, 0.09941302984952927, 0.09929582476615906, 0.09896662086248398, 0.09874854236841202, 0.08600984513759613, 0.08571465313434601, 0.08384907245635986, 0.08379648625850677, 0.08046920597553253, 0.07993365824222565, 0.07599643617868423, 0.07580499351024628, 0.06989964842796326, 0.06937477737665176, 0.06810123473405838, 0.06799659132957458, 0.06327425688505173, 0.06279316544532776, 0.06257271766662598, 0.06207126006484032, 0.06030069291591644, 0.05990145727992058, 0.058715056627988815, 0.05826001614332199, 0.05537112057209015, 0.05515703931450844, 0.05266098305583, 0.05261354148387909, 0.05233936756849289, 0.05210106447339058, 0.047332629561424255, 0.04702255129814148, 0.04414263367652893, 0.043449029326438904, 0.03930773213505745, 0.039180681109428406, 0.03894054517149925, 0.03885617479681969, 0.03830103576183319, 0.03815542906522751, 0.022443082183599472, 0.022399552166461945, 0.02211727388203144, 0.022091465070843697, 0.011950192973017693, 0.01193611416965723, 0.0025909312535077333, 0.002571790013462305, 0.00024255801690742373]",1139.772988319397,1232.859375,Apple MPS,0,0
